"","acct_id_code","merchant_code","score","offer"
"14381",34245,"M1883",0,"No"
"14382",34245,"M2168",0.64,"Yes"
"14383",34245,"M2203",0.01,"No"
"14384",34245,"M2493",0,"No"
"14385",34245,"M3123",0.17,"No"
"14386",34245,"M3126",0,"No"
"14387",34245,"M3172",0.55,"Yes"
"14388",34245,"M3342",0.56,"Yes"
"14389",34245,"M3437",0.35,"Yes"
"14390",34245,"M3456",0.35,"Yes"
"14391",34245,"M382",0.18,"No"
"14392",34245,"M3868",0.17,"No"
"14393",34255,"M1008",0,"No"
"14394",34255,"M1707",0,"No"
"14395",34255,"M1883",0,"No"
"14396",34255,"M2168",0.11,"Yes"
"14397",34255,"M2203",0,"No"
"14398",34255,"M2493",0,"No"
"14399",34255,"M3123",0.02,"No"
"14400",34255,"M3126",0,"No"
"14401",34255,"M3172",0.08,"Yes"
"14402",34255,"M3342",0.07,"No"
"14403",34255,"M3437",0.08,"Yes"
"14404",34255,"M3456",0.08,"Yes"
"14405",34255,"M382",0.01,"No"
"14406",34255,"M3868",0.24,"Yes"
"14407",34256,"M1008",0.03,"Yes"
"14408",34256,"M1707",0,"No"
"14409",34256,"M1883",0.02,"No"
"14410",34256,"M2168",0.29,"Yes"
"14411",34256,"M2203",0,"No"
"14412",34256,"M2493",0,"No"
"14413",34256,"M3123",0.01,"No"
"14414",34256,"M3126",0,"No"
"14415",34256,"M3172",0.09,"Yes"
"14416",34256,"M3342",0.05,"Yes"
"14417",34256,"M3437",0,"No"
"14418",34256,"M3456",0.12,"Yes"
"14419",34256,"M382",0.02,"No"
"14420",34256,"M3868",0.02,"No"
"14421",34271,"M1008",0.02,"No"
"14422",34271,"M1707",0.15,"No"
"14423",34271,"M1883",0.02,"No"
"14424",34271,"M2168",0.17,"Yes"
"14425",34271,"M2203",0,"No"
"14426",34271,"M2493",0,"No"
"14427",34271,"M3123",0.04,"No"
"14428",34271,"M3126",0,"No"
"14429",34271,"M3172",0.3,"Yes"
"14430",34271,"M3342",0.57,"Yes"
"14431",34271,"M3437",0.08,"No"
"14432",34271,"M3456",0.81,"Yes"
"14433",34271,"M382",0.57,"Yes"
"14434",34271,"M3868",0.05,"No"
"14435",34272,"M1008",0.01,"No"
"14436",34272,"M1707",0,"No"
"14437",34272,"M1883",0,"No"
"14438",34272,"M2168",0.1,"No"
"14439",34272,"M2203",0.02,"No"
"14440",34272,"M2493",0.02,"No"
"14441",34272,"M3123",0.32,"Yes"
"14442",34272,"M3126",0,"No"
"14443",34272,"M3172",0.13,"Yes"
"14444",34272,"M3342",0.06,"No"
"14445",34272,"M3437",0.68,"Yes"
"14446",34272,"M3456",0.54,"Yes"
"14447",34272,"M382",0.53,"Yes"
"14448",34272,"M3868",0.08,"No"
"14449",34274,"M1008",0.01,"No"
"14450",34274,"M1707",0,"No"
"14451",34274,"M1883",0.02,"No"
"14452",34274,"M2168",0.27,"Yes"
"14453",34274,"M2203",0,"No"
"14454",34274,"M2493",0,"No"
"14455",34274,"M3123",0.01,"No"
"14456",34274,"M3126",0,"No"
"14457",34274,"M3172",0.35,"Yes"
"14458",34274,"M3342",0.12,"Yes"
"14459",34274,"M3437",0.04,"No"
"14460",34274,"M3456",0.4,"Yes"
"14461",34274,"M382",0.25,"Yes"
"14462",34274,"M3868",0.08,"No"
"14463",34275,"M1008",0.02,"No"
"14464",34275,"M1707",0,"No"
"14465",34275,"M1883",0.01,"No"
"14466",34275,"M2168",0.03,"No"
"14467",34275,"M2203",0,"No"
"14468",34275,"M2493",0,"No"
"14469",34275,"M3123",0.03,"No"
"14470",34275,"M3126",0,"No"
"14471",34275,"M3172",0.5,"Yes"
"14472",34275,"M3342",0.04,"Yes"
"14473",34275,"M3437",0.05,"Yes"
"14474",34275,"M3456",0.15,"Yes"
"14475",34275,"M382",0.04,"No"
"14476",34275,"M3868",0.09,"Yes"
"14477",34290,"M1008",0,"No"
"14478",34290,"M1707",0,"No"
"14479",34290,"M1883",0,"No"
"14480",34290,"M2168",0.64,"Yes"
"14481",34290,"M2203",0,"No"
"14482",34290,"M2493",0.03,"No"
"14483",34290,"M3123",0.4,"Yes"
"14484",34290,"M3126",0.02,"No"
"14485",34290,"M3172",0.35,"Yes"
"14486",34290,"M3342",0.01,"No"
"14487",34290,"M3437",0.08,"Yes"
"14488",34290,"M3456",0.05,"No"
"14489",34290,"M382",0.02,"No"
"14490",34290,"M3868",0.24,"Yes"
"14491",34294,"M1008",0.01,"No"
"14492",34294,"M1707",0,"No"
"14493",34294,"M1883",0,"No"
"14494",34294,"M2168",0.09,"Yes"
"14495",34294,"M2203",0,"No"
"14496",34294,"M2493",0.01,"No"
"14497",34294,"M3123",0.04,"No"
"14498",34294,"M3126",0,"No"
"14499",34294,"M3172",0.53,"Yes"
"14500",34294,"M3342",0.08,"No"
"14501",34294,"M3437",0.27,"Yes"
"14502",34294,"M3456",0.31,"Yes"
"14503",34294,"M382",0.06,"No"
"14504",34294,"M3868",0.11,"Yes"
"14505",34313,"M1008",0,"No"
"14506",34313,"M1707",0,"No"
"14507",34313,"M1883",0,"No"
"14508",34313,"M2168",0.27,"Yes"
"14509",34313,"M2203",0,"No"
"14510",34313,"M2493",0,"No"
"14511",34313,"M3123",0,"No"
"14512",34313,"M3126",0,"No"
"14513",34313,"M3172",0.78,"Yes"
"14514",34313,"M3342",0.05,"No"
"14515",34313,"M3437",0.22,"Yes"
"14516",34313,"M3456",0.84,"Yes"
"14517",34313,"M382",0.24,"Yes"
"14518",34313,"M3868",0.06,"No"
"14519",34320,"M1008",0,"No"
"14520",34320,"M1707",0,"No"
"14521",34320,"M1883",0.02,"No"
"14522",34320,"M2168",0.23,"Yes"
"14523",34320,"M2203",0,"No"
"14524",34320,"M2493",0,"No"
"14525",34320,"M3123",0.01,"No"
"14526",34320,"M3126",0,"No"
"14527",34320,"M3172",0.71,"Yes"
"14528",34320,"M3342",0.05,"Yes"
"14529",34320,"M3437",0.04,"No"
"14530",34320,"M3456",0.36,"Yes"
"14531",34320,"M382",0,"No"
"14532",34320,"M3868",0.39,"Yes"
"14533",34357,"M1008",0.02,"No"
"14534",34357,"M1707",0,"No"
"14535",34357,"M1883",0.02,"No"
"14536",34357,"M2168",0.22,"Yes"
"14537",34357,"M2203",0,"No"
"14538",34357,"M2493",0,"No"
"14539",34357,"M3123",0.18,"No"
"14540",34357,"M3126",0,"No"
"14541",34357,"M3172",0.48,"Yes"
"14542",34357,"M3342",0.25,"Yes"
"14543",34357,"M3437",0.21,"No"
"14544",34357,"M3456",0.34,"Yes"
"14545",34357,"M382",0.48,"Yes"
"14546",34357,"M3868",0.06,"No"
"14547",34374,"M1008",0.02,"No"
"14548",34374,"M1707",0,"No"
"14549",34374,"M1883",0.02,"No"
"14550",34374,"M2168",0.3,"Yes"
"14551",34374,"M2203",0,"No"
"14552",34374,"M2493",0,"No"
"14553",34374,"M3123",0.01,"No"
"14554",34374,"M3126",0.01,"No"
"14555",34374,"M3172",0.25,"Yes"
"14556",34374,"M3342",0.18,"Yes"
"14557",34374,"M3437",0.08,"No"
"14558",34374,"M3456",0.29,"Yes"
"14559",34374,"M382",0.16,"Yes"
"14560",34374,"M3868",0.03,"No"
"14561",34382,"M1008",0.01,"No"
"14562",34382,"M1707",0.01,"No"
"14563",34382,"M1883",0.02,"No"
"14564",34382,"M2168",0.31,"Yes"
"14565",34382,"M2203",0.01,"No"
"14566",34382,"M2493",0,"No"
"14567",34382,"M3123",0.33,"Yes"
"14568",34382,"M3126",0.04,"No"
"14569",34382,"M3172",0.3,"No"
"14570",34382,"M3342",0.11,"No"
"14571",34382,"M3437",0.46,"Yes"
"14572",34382,"M3456",0.55,"Yes"
"14573",34382,"M382",0.54,"Yes"
"14574",34382,"M3868",0.02,"No"
"14575",34393,"M1008",0.04,"No"
"14576",34393,"M1707",0.01,"No"
"14577",34393,"M1883",0,"No"
"14578",34393,"M2168",0.28,"Yes"
"14579",34393,"M2203",0.01,"No"
"14580",34393,"M2493",0,"No"
"14581",34393,"M3123",0.03,"No"
"14582",34393,"M3126",0,"No"
"14583",34393,"M3172",0.52,"Yes"
"14584",34393,"M3342",0.06,"Yes"
"14585",34393,"M3437",0.02,"No"
"14586",34393,"M3456",0.05,"No"
"14587",34393,"M382",0.18,"Yes"
"14588",34393,"M3868",0.14,"Yes"
"14589",34410,"M1008",0.01,"No"
"14590",34410,"M1707",0,"No"
"14591",34410,"M1883",0,"No"
"14592",34410,"M2168",0.08,"No"
"14593",34410,"M2203",0.01,"No"
"14594",34410,"M2493",0,"No"
"14595",34410,"M3123",0.21,"Yes"
"14596",34410,"M3126",0,"No"
"14597",34410,"M3172",0.51,"Yes"
"14598",34410,"M3342",0.18,"Yes"
"14599",34410,"M3437",0.13,"No"
"14600",34410,"M3456",0.34,"Yes"
"14601",34410,"M382",0.17,"No"
"14602",34410,"M3868",0.26,"Yes"
"14603",34415,"M1008",0,"No"
"14604",34415,"M1707",0,"No"
"14605",34415,"M1883",0.02,"No"
"14606",34415,"M2168",0.22,"Yes"
"14607",34415,"M2203",0.01,"No"
"14608",34415,"M2493",0,"No"
"14609",34415,"M3123",0.22,"Yes"
"14610",34415,"M3126",0,"No"
"14611",34415,"M3172",0.37,"Yes"
"14612",34415,"M3342",0.16,"Yes"
"14613",34415,"M3437",0.03,"No"
"14614",34415,"M3456",0.12,"Yes"
"14615",34415,"M382",0.06,"No"
"14616",34415,"M3868",0.01,"No"
"14617",34464,"M1008",0.01,"No"
"14618",34464,"M1707",0.01,"No"
"14619",34464,"M1883",0,"No"
"14620",34464,"M2168",0.09,"No"
"14621",34464,"M2203",0.02,"No"
"14622",34464,"M2493",0,"No"
"14623",34464,"M3123",0.1,"Yes"
"14624",34464,"M3126",0.02,"No"
"14625",34464,"M3172",0.42,"Yes"
"14626",34464,"M3342",0.33,"Yes"
"14627",34464,"M3437",0.03,"No"
"14628",34464,"M3456",0.27,"Yes"
"14629",34464,"M382",0.09,"Yes"
"14630",34464,"M3868",0.02,"No"
"14631",34477,"M1008",0.02,"No"
"14632",34477,"M1707",0,"No"
"14633",34477,"M1883",0,"No"
"14634",34477,"M2168",0.81,"Yes"
"14635",34477,"M2203",0.01,"No"
"14636",34477,"M2493",0,"No"
"14637",34477,"M3123",0.13,"No"
"14638",34477,"M3126",0.01,"No"
"14639",34477,"M3172",0.67,"Yes"
"14640",34477,"M3342",0.01,"No"
"14641",34477,"M3437",0.01,"No"
"14642",34477,"M3456",0.73,"Yes"
"14643",34477,"M382",0.16,"Yes"
"14644",34477,"M3868",0.68,"Yes"
"14645",34526,"M1008",0.03,"No"
"14646",34526,"M1707",0,"No"
"14647",34526,"M1883",0.01,"No"
"14648",34526,"M2168",0.28,"Yes"
"14649",34526,"M2203",0,"No"
"14650",34526,"M2493",0,"No"
"14651",34526,"M3123",0.07,"Yes"
"14652",34526,"M3126",0,"No"
"14653",34526,"M3172",0.03,"No"
"14654",34526,"M3342",0.01,"No"
"14655",34526,"M3437",0.46,"Yes"
"14656",34526,"M3456",0.23,"Yes"
"14657",34526,"M382",0.33,"Yes"
"14658",34526,"M3868",0.02,"No"
"14659",34544,"M1008",0.03,"No"
"14660",34544,"M1707",0.01,"No"
"14661",34544,"M1883",0,"No"
"14662",34544,"M2168",0.15,"Yes"
"14663",34544,"M2203",0,"No"
"14664",34544,"M2493",0,"No"
"14665",34544,"M3123",0,"No"
"14666",34544,"M3126",0,"No"
"14667",34544,"M3172",0.13,"Yes"
"14668",34544,"M3342",0.54,"Yes"
"14669",34544,"M3437",0.07,"No"
"14670",34544,"M3456",0.1,"Yes"
"14671",34544,"M382",0.15,"Yes"
"14672",34544,"M3868",0.03,"No"
"14673",34547,"M1008",0,"No"
"14674",34547,"M1707",0,"No"
"14675",34547,"M1883",0,"No"
"14676",34547,"M2168",0.15,"Yes"
"14677",34547,"M2203",0,"No"
"14678",34547,"M2493",0,"No"
"14679",34547,"M3123",0.06,"Yes"
"14680",34547,"M3126",0.01,"No"
"14681",34547,"M3172",0.6,"Yes"
"14682",34547,"M3342",0.02,"No"
"14683",34547,"M3437",0.41,"Yes"
"14684",34547,"M3456",0.4,"Yes"
"14685",34547,"M382",0.03,"No"
"14686",34547,"M3868",0.05,"No"
"14687",34562,"M1008",0.01,"No"
"14688",34562,"M1707",0,"No"
"14689",34562,"M1883",0.02,"No"
"14690",34562,"M2168",0.56,"Yes"
"14691",34562,"M2203",0,"No"
"14692",34562,"M2493",0,"No"
"14693",34562,"M3123",0.05,"No"
"14694",34562,"M3126",0.01,"No"
"14695",34562,"M3172",0.18,"No"
"14696",34562,"M3342",0.66,"Yes"
"14697",34562,"M3437",0.62,"Yes"
"14698",34562,"M3456",0.41,"Yes"
"14699",34562,"M382",0.35,"Yes"
"14700",34562,"M3868",0.04,"No"
"14701",34580,"M1008",0,"No"
"14702",34580,"M1707",0,"No"
"14703",34580,"M1883",0,"No"
"14704",34580,"M2168",0.48,"Yes"
"14705",34580,"M2203",0,"No"
"14706",34580,"M2493",0,"No"
"14707",34580,"M3123",0.26,"Yes"
"14708",34580,"M3126",0,"No"
"14709",34580,"M3172",0.09,"Yes"
"14710",34580,"M3342",0.05,"No"
"14711",34580,"M3437",0.04,"No"
"14712",34580,"M3456",0.33,"Yes"
"14713",34580,"M382",0.02,"No"
"14714",34580,"M3868",0.53,"Yes"
"14715",34589,"M1008",0,"No"
"14716",34589,"M1707",0,"No"
"14717",34589,"M1883",0,"No"
"14718",34589,"M2168",0.34,"Yes"
"14719",34589,"M2203",0,"No"
"14720",34589,"M2493",0,"No"
"14721",34589,"M3123",0.24,"No"
"14722",34589,"M3126",0,"No"
"14723",34589,"M3172",0.25,"Yes"
"14724",34589,"M3342",0.05,"No"
"14725",34589,"M3437",0.39,"Yes"
"14726",34589,"M3456",0.49,"Yes"
"14727",34589,"M382",0.44,"Yes"
"14728",34589,"M3868",0.01,"No"
"14729",34596,"M1008",0.01,"No"
"14730",34596,"M1707",0.01,"No"
"14731",34596,"M1883",0,"No"
"14732",34596,"M2168",0.22,"Yes"
"14733",34596,"M2203",0,"No"
"14734",34596,"M2493",0,"No"
"14735",34596,"M3123",0.26,"Yes"
"14736",34596,"M3126",0,"No"
"14737",34596,"M3172",0.35,"Yes"
"14738",34596,"M3342",0.02,"No"
"14739",34596,"M3437",0.24,"Yes"
"14740",34596,"M3456",0.24,"Yes"
"14741",34596,"M382",0.07,"No"
"14742",34596,"M3868",0.02,"No"
"14743",34618,"M1008",0,"No"
"14744",34618,"M1707",0,"No"
"14745",34618,"M1883",0,"No"
"14746",34618,"M2168",0.04,"No"
"14747",34618,"M2203",0,"No"
"14748",34618,"M2493",0,"No"
"14749",34618,"M3123",0,"No"
"14750",34618,"M3126",0,"No"
"14751",34618,"M3172",0.18,"Yes"
"14752",34618,"M3342",0.11,"Yes"
"14753",34618,"M3437",0.05,"No"
"14754",34618,"M3456",0.26,"Yes"
"14755",34618,"M382",0.05,"Yes"
"14756",34618,"M3868",0.1,"Yes"
"14757",34637,"M1008",0.04,"No"
"14758",34637,"M1707",0,"No"
"14759",34637,"M1883",0,"No"
"14760",34637,"M2168",0.56,"Yes"
"14761",34637,"M2203",0,"No"
"14762",34637,"M2493",0,"No"
"14763",34637,"M3123",0.04,"No"
"14764",34637,"M3126",0,"No"
"14765",34637,"M3172",0.2,"Yes"
"14766",34637,"M3342",0.11,"Yes"
"14767",34637,"M3437",0.01,"No"
"14768",34637,"M3456",0.27,"Yes"
"14769",34637,"M382",0.15,"Yes"
"14770",34637,"M3868",0.02,"No"
"14771",34639,"M1008",0.01,"No"
"14772",34639,"M1707",0,"No"
"14773",34639,"M1883",0,"No"
"14774",34639,"M2168",0.28,"Yes"
"14775",34639,"M2203",0,"No"
"14776",34639,"M2493",0,"No"
"14777",34639,"M3123",0.03,"No"
"14778",34639,"M3126",0.02,"No"
"14779",34639,"M3172",0.38,"Yes"
"14780",34639,"M3342",0.03,"No"
"14781",34639,"M3437",0.05,"Yes"
"14782",34639,"M3456",0.39,"Yes"
"14783",34639,"M382",0.44,"Yes"
"14784",34639,"M3868",0.02,"No"
"14785",34653,"M1008",0.02,"No"
"14786",34653,"M1707",0,"No"
"14787",34653,"M1883",0,"No"
"14788",34653,"M2168",0.07,"Yes"
"14789",34653,"M2203",0,"No"
"14790",34653,"M2493",0,"No"
"14791",34653,"M3123",0.09,"Yes"
"14792",34653,"M3126",0,"No"
"14793",34653,"M3172",0.6,"Yes"
"14794",34653,"M3342",0.03,"No"
"14795",34653,"M3437",0.04,"No"
"14796",34653,"M3456",0.4,"Yes"
"14797",34653,"M382",0.09,"Yes"
"14798",34653,"M3868",0.03,"No"
"14799",34680,"M1008",0.01,"No"
"14800",34680,"M1707",0.02,"No"
"14801",34680,"M1883",0,"No"
"14802",34680,"M2168",0.26,"Yes"
"14803",34680,"M2203",0,"No"
"14804",34680,"M2493",0,"No"
"14805",34680,"M3123",0.02,"No"
"14806",34680,"M3126",0,"No"
"14807",34680,"M3172",0.26,"Yes"
"14808",34680,"M3342",0.04,"No"
"14809",34680,"M3437",0.23,"No"
"14810",34680,"M3456",0.74,"Yes"
"14811",34680,"M382",0.65,"Yes"
"14812",34680,"M3868",0.44,"Yes"
"14813",34704,"M1008",0,"No"
"14814",34704,"M1707",0,"No"
"14815",34704,"M1883",0.01,"No"
"14816",34704,"M2168",0.69,"Yes"
"14817",34704,"M2203",0.01,"No"
"14818",34704,"M2493",0.01,"No"
"14819",34704,"M3123",0.12,"No"
"14820",34704,"M3126",0.01,"No"
"14821",34704,"M3172",0.16,"Yes"
"14822",34704,"M3342",0.05,"No"
"14823",34704,"M3437",0.37,"Yes"
"14824",34704,"M3456",0.16,"Yes"
"14825",34704,"M382",0.38,"Yes"
"14826",34704,"M3868",0.03,"No"
"14827",34735,"M1008",0,"No"
"14828",34735,"M1707",0,"No"
"14829",34735,"M1883",0,"No"
"14830",34735,"M2168",0.71,"Yes"
"14831",34735,"M2203",0,"No"
"14832",34735,"M2493",0,"No"
"14833",34735,"M3123",0.01,"No"
"14834",34735,"M3126",0,"No"
"14835",34735,"M3172",0.71,"Yes"
"14836",34735,"M3342",0.02,"No"
"14837",34735,"M3437",0.06,"Yes"
"14838",34735,"M3456",0.78,"Yes"
"14839",34735,"M382",0,"No"
"14840",34735,"M3868",0.12,"Yes"
"14841",34745,"M1008",0,"No"
"14842",34745,"M1707",0.04,"No"
"14843",34745,"M1883",0,"No"
"14844",34745,"M2168",0.62,"Yes"
"14845",34745,"M2203",0,"No"
"14846",34745,"M2493",0,"No"
"14847",34745,"M3123",0.15,"Yes"
"14848",34745,"M3126",0.03,"No"
"14849",34745,"M3172",0.42,"Yes"
"14850",34745,"M3342",0.06,"No"
"14851",34745,"M3437",0,"No"
"14852",34745,"M3456",0.13,"Yes"
"14853",34745,"M382",0,"No"
"14854",34745,"M3868",0.09,"Yes"
"14855",34746,"M1008",0,"No"
"14856",34746,"M1707",0,"No"
"14857",34746,"M1883",0.03,"Yes"
"14858",34746,"M2168",0,"No"
"14859",34746,"M2203",0,"No"
"14860",34746,"M2493",0,"No"
"14861",34746,"M3123",0.01,"No"
"14862",34746,"M3126",0,"No"
"14863",34746,"M3172",0.07,"Yes"
"14864",34746,"M3342",0.07,"Yes"
"14865",34746,"M3437",0.02,"No"
"14866",34746,"M3456",0.02,"No"
"14867",34746,"M382",0.07,"Yes"
"14868",34746,"M3868",0.03,"Yes"
"14869",34754,"M1008",0.01,"No"
"14870",34754,"M1707",0,"No"
"14871",34754,"M1883",0.01,"No"
"14872",34754,"M2168",0.21,"Yes"
"14873",34754,"M2203",0,"No"
"14874",34754,"M2493",0.05,"No"
"14875",34754,"M3123",0.02,"No"
"14876",34754,"M3126",0,"No"
"14877",34754,"M3172",0.3,"Yes"
"14878",34754,"M3342",0.11,"Yes"
"14879",34754,"M3437",0.01,"No"
"14880",34754,"M3456",0.22,"Yes"
"14881",34754,"M382",0.45,"Yes"
"14882",34754,"M3868",0.01,"No"
"14883",34820,"M1008",0,"No"
"14884",34820,"M1707",0,"No"
"14885",34820,"M1883",0,"No"
"14886",34820,"M2168",0.02,"Yes"
"14887",34820,"M2203",0,"No"
"14888",34820,"M2493",0.01,"No"
"14889",34820,"M3123",0.03,"Yes"
"14890",34820,"M3126",0,"No"
"14891",34820,"M3172",0.35,"Yes"
"14892",34820,"M3342",0.04,"Yes"
"14893",34820,"M3437",0,"No"
"14894",34820,"M3456",0.01,"No"
"14895",34820,"M382",0,"No"
"14896",34820,"M3868",0.02,"Yes"
"14897",34822,"M1008",0,"No"
"14898",34822,"M1707",0,"No"
"14899",34822,"M1883",0.01,"No"
"14900",34822,"M2168",0.06,"No"
"14901",34822,"M2203",0.01,"No"
"14902",34822,"M2493",0,"No"
"14903",34822,"M3123",0.16,"Yes"
"14904",34822,"M3126",0,"No"
"14905",34822,"M3172",0.17,"Yes"
"14906",34822,"M3342",0.36,"Yes"
"14907",34822,"M3437",0.12,"No"
"14908",34822,"M3456",0.27,"Yes"
"14909",34822,"M382",0.16,"Yes"
"14910",34822,"M3868",0.04,"No"
"14911",34879,"M1008",0.01,"No"
"14912",34879,"M1707",0,"No"
"14913",34879,"M1883",0,"No"
"14914",34879,"M2168",0.03,"No"
"14915",34879,"M2203",0,"No"
"14916",34879,"M2493",0,"No"
"14917",34879,"M3123",0.02,"No"
"14918",34879,"M3126",0,"No"
"14919",34879,"M3172",0.09,"Yes"
"14920",34879,"M3342",0.01,"No"
"14921",34879,"M3437",0.14,"Yes"
"14922",34879,"M3456",0.46,"Yes"
"14923",34879,"M382",0.23,"Yes"
"14924",34879,"M3868",0.06,"Yes"
"14925",34883,"M1008",0.01,"No"
"14926",34883,"M1707",0,"No"
"14927",34883,"M1883",0,"No"
"14928",34883,"M2168",0.35,"Yes"
"14929",34883,"M2203",0,"No"
"14930",34883,"M2493",0,"No"
"14931",34883,"M3123",0.06,"No"
"14932",34883,"M3126",0.01,"No"
"14933",34883,"M3172",0.21,"Yes"
"14934",34883,"M3342",0.09,"Yes"
"14935",34883,"M3437",0.09,"Yes"
"14936",34883,"M3456",0.03,"No"
"14937",34883,"M382",0,"No"
"14938",34883,"M3868",0.12,"Yes"
"14939",34895,"M1008",0.02,"No"
"14940",34895,"M1707",0.01,"No"
"14941",34895,"M1883",0,"No"
"14942",34895,"M2168",0.67,"Yes"
"14943",34895,"M2203",0,"No"
"14944",34895,"M2493",0,"No"
"14945",34895,"M3123",0.15,"Yes"
"14946",34895,"M3126",0,"No"
"14947",34895,"M3172",0.12,"No"
"14948",34895,"M3342",0.39,"Yes"
"14949",34895,"M3437",0.09,"No"
"14950",34895,"M3456",0.34,"Yes"
"14951",34895,"M382",0.37,"Yes"
"14952",34895,"M3868",0.01,"No"
"14953",34901,"M1008",0.01,"No"
"14954",34901,"M1707",0,"No"
"14955",34901,"M1883",0,"No"
"14956",34901,"M2168",0.53,"Yes"
"14957",34901,"M2203",0.14,"No"
"14958",34901,"M2493",0.01,"No"
"14959",34901,"M3123",0.31,"Yes"
"14960",34901,"M3126",0,"No"
"14961",34901,"M3172",0.16,"No"
"14962",34901,"M3342",0.1,"No"
"14963",34901,"M3437",0.31,"Yes"
"14964",34901,"M3456",0.39,"Yes"
"14965",34901,"M382",0.5,"Yes"
"14966",34901,"M3868",0.04,"No"
"14967",34922,"M1008",0.05,"No"
"14968",34922,"M1707",0,"No"
"14969",34922,"M1883",0,"No"
"14970",34922,"M2168",0.64,"Yes"
"14971",34922,"M2203",0.01,"No"
"14972",34922,"M2493",0,"No"
"14973",34922,"M3123",0.4,"No"
"14974",34922,"M3126",0,"No"
"14975",34922,"M3172",0.58,"Yes"
"14976",34922,"M3342",0.55,"Yes"
"14977",34922,"M3437",0.1,"No"
"14978",34922,"M3456",0.75,"Yes"
"14979",34922,"M382",0.52,"Yes"
"14980",34922,"M3868",0.21,"No"
"14981",34923,"M1008",0.01,"No"
"14982",34923,"M1707",0,"No"
"14983",34923,"M1883",0,"No"
"14984",34923,"M2168",0.21,"Yes"
"14985",34923,"M2203",0,"No"
"14986",34923,"M2493",0,"No"
"14987",34923,"M3123",0.01,"No"
"14988",34923,"M3126",0,"No"
"14989",34923,"M3172",0.58,"Yes"
"14990",34923,"M3342",0.04,"Yes"
"14991",34923,"M3437",0.03,"No"
"14992",34923,"M3456",0.33,"Yes"
"14993",34923,"M382",0.33,"Yes"
"14994",34923,"M3868",0.01,"No"
"14995",34939,"M1008",0,"No"
"14996",34939,"M1707",0,"No"
"14997",34939,"M1883",0.01,"No"
"14998",34939,"M2168",0.12,"Yes"
"14999",34939,"M2203",0.08,"Yes"
"15000",34939,"M2493",0.01,"No"
"15001",34939,"M3123",0.01,"No"
"15002",34939,"M3126",0,"No"
"15003",34939,"M3172",0.28,"Yes"
"15004",34939,"M3342",0.04,"No"
"15005",34939,"M3437",0.04,"No"
"15006",34939,"M3456",0.34,"Yes"
"15007",34939,"M382",0.02,"No"
"15008",34939,"M3868",0.08,"Yes"
"15009",34951,"M1008",0.01,"No"
"15010",34951,"M1707",0,"No"
"15011",34951,"M1883",0.01,"No"
"15012",34951,"M2168",0.08,"Yes"
"15013",34951,"M2203",0,"No"
"15014",34951,"M2493",0,"No"
"15015",34951,"M3123",0.03,"Yes"
"15016",34951,"M3126",0,"No"
"15017",34951,"M3172",0.02,"No"
"15018",34951,"M3342",0.02,"No"
"15019",34951,"M3437",0.01,"No"
"15020",34951,"M3456",0.1,"Yes"
"15021",34951,"M382",0.14,"Yes"
"15022",34951,"M3868",0.06,"Yes"
"15023",34954,"M1008",0.05,"No"
"15024",34954,"M1707",0,"No"
"15025",34954,"M1883",0.01,"No"
"15026",34954,"M2168",0.15,"Yes"
"15027",34954,"M2203",0,"No"
"15028",34954,"M2493",0.01,"No"
"15029",34954,"M3123",0.07,"No"
"15030",34954,"M3126",0.18,"Yes"
"15031",34954,"M3172",0.64,"Yes"
"15032",34954,"M3342",0.07,"No"
"15033",34954,"M3437",0.08,"No"
"15034",34954,"M3456",0.61,"Yes"
"15035",34954,"M382",0.05,"No"
"15036",34954,"M3868",0.15,"Yes"
"15037",34957,"M1008",0.03,"No"
"15038",34957,"M1707",0,"No"
"15039",34957,"M1883",0.07,"Yes"
"15040",34957,"M2168",0.25,"Yes"
"15041",34957,"M2203",0,"No"
"15042",34957,"M2493",0.01,"No"
"15043",34957,"M3123",0.03,"No"
"15044",34957,"M3126",0.01,"No"
"15045",34957,"M3172",0.24,"Yes"
"15046",34957,"M3342",0.64,"Yes"
"15047",34957,"M3437",0.05,"No"
"15048",34957,"M3456",0.07,"No"
"15049",34957,"M382",0.25,"Yes"
"15050",34957,"M3868",0.07,"No"
"15051",34973,"M1008",0.03,"No"
"15052",34973,"M1707",0,"No"
"15053",34973,"M1883",0,"No"
"15054",34973,"M2168",0.58,"Yes"
"15055",34973,"M2203",0,"No"
"15056",34973,"M2493",0,"No"
"15057",34973,"M3123",0.04,"No"
"15058",34973,"M3126",0,"No"
"15059",34973,"M3172",0.21,"Yes"
"15060",34973,"M3342",0.05,"Yes"
"15061",34973,"M3437",0.03,"No"
"15062",34973,"M3456",0.26,"Yes"
"15063",34973,"M382",0,"No"
"15064",34973,"M3868",0.1,"Yes"
"15065",34999,"M1008",0,"No"
"15066",34999,"M1707",0,"No"
"15067",34999,"M1883",0,"No"
"15068",34999,"M2168",0.53,"Yes"
"15069",34999,"M2203",0,"No"
"15070",34999,"M2493",0,"No"
"15071",34999,"M3123",0.03,"No"
"15072",34999,"M3126",0,"No"
"15073",34999,"M3172",0.15,"Yes"
"15074",34999,"M3342",0.02,"No"
"15075",34999,"M3437",0.02,"No"
"15076",34999,"M3456",0.31,"Yes"
"15077",34999,"M382",0.06,"Yes"
